PERSON_ID,COURSE_CD,COURSE_TITLE,RESPONSIBLE_ORG_UNIT,RESEARCH_ORG_UNIT,TITLE,COURSE_ATTEMPT_STATUS,FEE_CAT,COURSE_TOTAL_EFTSU,CURRENT_EFTSU,RES_EFTSU_TO_DATE,HIGH_COST_LOW_COST,RFCD_1_DESC,RFCD_1_PRCNT,SEO_1_CODE,SEO_1_DESC,SEO_1_PRCNT
3033446,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,FCY-SCI,Ms,DISCONTIN,DOM-09,3,0.25,2.5,HIGHCOST,ORGANIC CHEMISTRY,100,770400,COASTAL AND ESTUARINE ENVIRONMENT,100
3033447,221AB,Master of Nursing (Research),FCY-HLT,FCY-HLT,Mrs,COMPLETED,DOM-09,2,0.25,2.5,LOWCOST,AGED CARE NURSING,100,730302,NURSING,100
3033464,910AA,Master of Applied Science (Research),FCY-ETM,IAE,Mr,COMPLETED,DOM-09,2,0.5,2.5,HIGHCOST,ORE DEPOSIT PETROLOGY,100,640000,MINERAL RESOURCES (EXCL. ENERGY),100
3033549,208AA,Doctor of Philosophy (Education),FCY-ETM,FCY-EDU,Ms,DISCONTIN,DOM-09,3,0.25,0.5,LOWCOST,,,,,
3033551,941AA,Doctor of Philosophy in Law,FCY-BGL,FCY-LAW,Mrs,DISCONTIN,DOM-09,3,0.25,1.5,LOWCOST,JUSTICE SYSTEMS AND ADMINISTRATION,100,750503,UNDERSTANDING LEGAL PROCESSES,100
3033566,246AA,Doctor of Philosophy in Communication,FCY-AAD,FCY-AAD,Mr,DISCONTIN,DOM-10,3,0,2,LOWCOST,MULTIMEDIA,100,750202,THE CREATIVE ARTS,100
3033572,244AD,Doctor of Philosophy in Economics,FCY-BGL,FCY-BGL,Ms,INACTIVE,DOM-09,3,0.25,4.5,LOWCOST,GENDER SPECIFIC STUDIES,100,720402,INDUSTRIAL RELATIONS,100
3033593,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,FCY-SCI,Dr,DISCONTIN,DOM-09,3,0.25,0.5,HIGHCOST,TUMOR IMMUNOLOGY,100,720501,DEFENCE STANDARDS AND CALIBRATIONS,100
3033614,327AA,Master of Arts in Tourism (Research),FCY-BGL,FCY-BAG,Mrs,DISCONTIN,INT-09,2,0.5,1,LOWCOST,TOURISM MANAGEMENT,100,710599,TOURISM NOT ELSEWHERE CLASSIFIED,100
3033664,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,FCY-AAD,Mr,DISCONTIN,INT-09,3,0.25,1.25,LOWCOST,INTERFACES AND PRESENTATION (EXCL. COMPUTER-HUMAN INTERACTIO,100,751099,COMMUNICATION NOT ELSEWHERE CLASSIFIED,100
3033673,246AA,Doctor of Philosophy in Communication,FCY-AAD,FCY-AAD,Mr,INACTIVE,DOM-09,3,0.25,4.25,LOWCOST,JOURNALISM,100,700399,COMMUNICATION SERVICES NOT ELSEWHERE CLASSIFIED,100
3033710,244AD,Doctor of Philosophy in Economics,FCY-BGL,FCY-BGL,Mr,COMPLETED,INT-09,3,0.5,2.5,LOWCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
3033710,324AA,Professional Doctorate in Public Administration (Research),FCY-BGL,FCY-BAG,Mr,DISCONTIN,INT-09,3,0.5,1,LOWCOST,,,,,
3034168,327AA,Master of Arts in Tourism (Research),FCY-BGL,FCY-BAG,Mr,DISCONTIN,DOM-10,2,0.25,1.25,LOWCOST,TOURIST BEHAVIOUR,100,710501,ECONOMIC ISSUES,100
3034452,254HC,Doctor of Philosophy,RESSERV,FCY-HLT,Miss,ENROLLED,DOM-14,3.5,0.25,0.75,HIGHCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
3034586,324AA,Professional Doctorate in Public Administration (Research),FCY-BGL,FCY-BAG,Mr,DISCONTIN,DOM-12,3,0.25,0.25,LOWCOST,,,,,
3034811,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,FCY-ETM,Mr,ENROLLED,INT-12,3,0.5,3.5,LOWCOST,PATTERN RECOGNITION,100,700101,APPLICATION PACKAGES,100
3034819,862AA,Professional Doctorate in Information Sciences (Research),FCY-ETM,FCY-ETM,Mr,ENROLLED,INT-11,3,0.5,4.625,LOWCOST,PATTERN RECOGNITION,100,700101,APPLICATION PACKAGES,100
3034931,861AA,Master of Information Sciences (Research),FCY-ETM,FCY-ISE,Mr,COMPLETED,DOM-09,2,0.25,1.375,LOWCOST,APPLIED STATISTICS,100,730101,INFECTIOUS DISEASES,100
3035298,851AA,Professional Doctorate in Business Administration (Research),FCY-BGL,FCY-BGL,Miss,ENROLLED,INT-13,3,0.5,2,LOWCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
3035467,254LC,Doctor of Philosophy,RESSERV,FCY-AAD,Mr,ENROLLED,DOM-14,3.5,0.5,2,LOWCOST,MUSEUM STUDIES,100,750305,ABILITY AND DISABILITY,100
3035696,254LC,Doctor of Philosophy,RESSERV,FCY-AAD,Ms,ENROLLED,DOM-14,3.5,0.5,2,LOWCOST,BUSINESS AND MANAGEMENT NOT ELSEWHERE CLASSIFIED,100,750309,ABORIGINAL & TORRES STRAIT ISLANDER DEVELOPMENT & WELFARE,100
3035730,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,FCY-HLT,Miss,COMPLETED,DOM-09,3,0.5,3.5,HIGHCOST,COMPLEMENTARY/ALTERNATIVE MEDICINE NOT ELSEWHERE CLASSIFIED,100,730399,HEALTH AND SUPPORT SERVICES NOT ELSEWHERE CLASSIFIED,100
3036027,887AA,Master of Pharmacy (Research),FCY-HLT,FCY-HLT,Ms,COMPLETED,DOM-11,2,0.5,2.5,HIGHCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
3036589,254LC,Doctor of Philosophy,RESSERV,IGPA,Miss,ENROLLED,DOM-14,3.5,0.5,2,LOWCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
3037322,230AA,Master of Arts in Communication (Research),FCY-AAD,FCY-AAD,Miss,INACTIVE,DOM-13,2,0.25,1.25,LOWCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
3037380,254LC,Doctor of Philosophy,RESSERV,FCY-BGL,Mr,INTERMIT,DOM-14,3.5,0.25,0.25,LOWCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
3037534,254LC,Doctor of Philosophy,RESSERV,IGPA,Mr,ENROLLED,DOM-14,3.5,0.5,2,LOWCOST,POLICY AND ADMINISTRATION NOT ELSEWHERE CLASSIFIED,100,680199,OTHER PLANNING,100
3037813,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,FCY-ETM,Mr,INTERMIT,DOM-13,3,0.5,1.5,LOWCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
3038357,208AA,Doctor of Philosophy (Education),FCY-ETM,FCY-AAD,Mr,ENROLLED,INT-12,3,0.5,3.5,LOWCOST,APPLIED LINGUISTICS AND EDUCATIONAL LINGUISTICS,100,740101,EARLY CHILDHOOD EDUCATION,100
3038816,254LC,Doctor of Philosophy,RESSERV,FCY-AAD,Miss,ENROLLED,DOM-15,3.5,0.5,0.5,LOWCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
3039105,851AA,Professional Doctorate in Business Administration (Research),FCY-BGL,FCY-BGL,Miss,INACTIVE,INT-11,3,0.25,3.75,LOWCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
3039677,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,FCY-HLT,Mrs,INACTIVE,INT-09,3,0.5,5.5,HIGHCOST,GENE EXPRESSION,100,730107,INHERITED DISEASES (INCL. GENE THERAPY),100
3039722,254LC,Doctor of Philosophy,RESSERV,FCY-AAD,Ms,ENROLLED,DOM-14,3.5,0.5,1.5,LOWCOST,HISTORY: AUSTRALIAN,100,750805,ABORIGINAL AND TORRES STRAIT ISLANDER HERITAGE,100
3039937,254LC,Doctor of Philosophy,RESSERV,FCY-BGL,Mr,ENROLLED,INT-13,3.5,0.5,2.5,LOWCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
3040050,246AA,Doctor of Philosophy in Communication,FCY-AAD,FCY-AAD,Dr,INTERMIT,DOM-11,3,0.5,3.5,LOWCOST,"OTHER JOURNALISM, LIBRARIANSHIP AND CURATORIAL STUDIES",100,750202,THE CREATIVE ARTS,100
3040647,254LC,Doctor of Philosophy,RESSERV,FCY-HLT,Mr,ENROLLED,INT-14,3.5,0.5,2,LOWCOST,HEALTH INFORMATION SYSTEMS (INCL. SURVEILLANCE),100,730301,HEALTH EDUCATION AND PROMOTION,100
3040823,861AA,Master of Information Sciences (Research),FCY-ETM,FCY-ISE,Mr,DISCONTIN,DOM-09,2,0.25,1.875,LOWCOST,INFORMATION SYSTEMS MANAGEMENT,100,720403,MANAGEMENT,100
3040862,851AA,Professional Doctorate in Business Administration (Research),FCY-BGL,FCY-BAG,Mr,DISCONTIN,INT-10,3,0,0,LOWCOST,,,,,
3041104,853AA,Doctor of Philosophy in Management,FCY-BGL,FCY-BGL,Miss,ENROLLED,INT-11,3,0.5,4,LOWCOST,"OTHER INFORMATION, COMPUTING AND COMMUNICATION SCIENCES",100,720299,MICROECONOMIC ISSUES NOT ELSEWHERE CLASSIFIED,100
3041122,251AA,Doctor of Philosophy in Environmental Design,FCY-AAD,FCY-AAD,Mr,DISCONTIN,DOM-09,3,0.25,0.375,LOWCOST,ARCHITECTURE,80,769999,OTHER ENVIRONMENTAL ASPECTS,50
3041141,208AA,Doctor of Philosophy (Education),FCY-ETM,FCY-ETM,Ms,COMPLETED,INT-09,3,0.5,4.5,LOWCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
3041399,853AA,Doctor of Philosophy in Management,FCY-BGL,FCY-BGL,Mrs,COMPLETED,DOM-11,3,0.5,4.75,LOWCOST,"OTHER COMMERCE, MANAGEMENT, TOURISM AND SERVICES",100,720403,MANAGEMENT,100
3041399,859AA,Master of Business (Research),FCY-BGL,FCY-BAG,Mrs,DISCONTIN,INT-10,2,0,0.5,LOWCOST,,,,,
3042104,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,FCY-HLT,Mr,DISCONTIN,DOM-09,3,0.5,0.5,HIGHCOST,,,,,
3042145,180JA,Doctor of Philosophy in Health,FCY-HLT,FCY-HLT,Mr,COMPLETED,DOM-09,3,0.25,1.75,HIGHCOST,SPORTS MEDICINE,100,730303,"OCCUPATIONAL, SPEECH & PHYSIO THERAPY",100
3042145,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,FCY-HLT,Mr,DISCONTIN,DOM-09,3,0.5,2,HIGHCOST,SPORTS MEDICINE,100,730303,"OCCUPATIONAL, SPEECH & PHYSIO THERAPY",100
3042162,324AA,Professional Doctorate in Public Administration (Research),FCY-BGL,IGPA,,INACTIVE,INT-10,3,0.5,4.5,LOWCOST,PUBLIC ADMINISTRATION,100,750605,PUBLIC SERVICES MANAGEMENT,100
3042228,851AA,Professional Doctorate in Business Administration (Research),FCY-BGL,FCY-BGL,Ms,COMPLETED,INT-10,3,0.5,3.5,LOWCOST,ECONOMIC DEVELOPMENT AND GROWTH,100,720199,MACROECONOMIC ISSUES NOT ELSEWHERE CLASSIFIED,100
3042374,244AD,Doctor of Philosophy in Economics,FCY-BGL,IGPA,Mr,INACTIVE,INT-10,3,0.5,4.5,LOWCOST,APPLIED ECONOMICS NOT ELSEWHERE CLASSIFIED,100,720201,MICROECONOMIC EFFECTS OF TAXATION,100
3042457,244AD,Doctor of Philosophy in Economics,FCY-BGL,FCY-BGL,Mr,COMPLETED,INT-10,3,0.5,3,LOWCOST,ECONOMIC DEVELOPMENT AND GROWTH,100,720199,MACROECONOMIC ISSUES NOT ELSEWHERE CLASSIFIED,100
3042457,851AA,Professional Doctorate in Business Administration (Research),FCY-BGL,FCY-BAG,Mr,DISCONTIN,INT-10,3,0.5,0.5,LOWCOST,ECONOMIC DEVELOPMENT AND GROWTH,100,720199,MACROECONOMIC ISSUES NOT ELSEWHERE CLASSIFIED,100
3042502,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,FCY-ISE,Mr,DISCONTIN,DOM-09,3,0.25,0.75,LOWCOST,INFORMATION SYSTEMS MANAGEMENT,100,729901,TECHNOLOGICAL AND ORGANISATIONAL INNOVATION,100
3042551,851AA,Professional Doctorate in Business Administration (Research),FCY-BGL,FCY-BGL,Mr,COMPLETED,INT-09,3,0.5,4.5,LOWCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
3042592,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,FCY-ETM,Mr,COMPLETED,DOM-09,3,0.25,2.25,HIGHCOST,CARDIOLOGY (INCL. CARDIOVASCULAR DISEASES),100,730106,CARDIOVASCULAR SYSTEM AND DISEASES,100
3042603,208AA,Doctor of Philosophy (Education),FCY-ETM,FCY-ETM,Ms,ENROLLED,DOM-09,3,0.25,4.25,LOWCOST,CURRICULUM STUDIES: ENGLISH EDUCATION,100,740101,EARLY CHILDHOOD EDUCATION,100
3042830,180JA,Doctor of Philosophy in Health,FCY-HLT,FCY-HLT,Mr,COMPLETED,INT-09,3,0.5,2.5,HIGHCOST,BIOMECHANICS,100,730399,HEALTH AND SUPPORT SERVICES NOT ELSEWHERE CLASSIFIED,100
3042830,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,FCY-HLT,Mr,DISCONTIN,INT-09,3,0.5,1.5,HIGHCOST,BIOMECHANICS,100,730399,HEALTH AND SUPPORT SERVICES NOT ELSEWHERE CLASSIFIED,100
3043080,921AA,Doctor of Philosophy in Government,FCY-BGL,FCY-BGL,Mr,COMPLETED,INT-10,3,0.5,4.25,LOWCOST,PUBLIC SECTOR ECONOMICS,100,720106,TAXATION,100
3043346,851AA,Professional Doctorate in Business Administration (Research),FCY-BGL,ANZSIG,Mr,DISCONTIN,INT-10,3,0.5,2.5,LOWCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
3043783,921AA,Doctor of Philosophy in Government,FCY-BGL,IGPA,Mr,COMPLETED,INT-10,3,0.5,4.5,LOWCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
3043909,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,FCY-ETM,Mr,ENROLLED,INT-12,3,0.5,3.5,LOWCOST,PATTERN RECOGNITION,100,700302,TELECOMMUNICATIONS,100
3044453,251AA,Doctor of Philosophy in Environmental Design,FCY-AAD,FCY-AAD,Mr,COMPLETED,INT-09,3,0.5,4,LOWCOST,DESIGN STUDIES NOT ELSEWHERE CLASSIFIED,100,780199,OTHER NON-ORIENTED RESEARCH,100
3044457,251AA,Doctor of Philosophy in Environmental Design,FCY-AAD,FCY-AAD,Mrs,COMPLETED,INT-09,3,0.5,4,LOWCOST,DESIGN STUDIES NOT ELSEWHERE CLASSIFIED,100,780199,OTHER NON-ORIENTED RESEARCH,100
3044563,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,IAE,Miss,COMPLETED,INT-10,3,0.5,4,HIGHCOST,ENVIRONMENTAL MANAGEMENT AND REHABILITATION,100,779905,INTEGRATED (ECOSYSTEM) ASSESSMENT AND MANAGEMENT,100
3044582,180JA,Doctor of Philosophy in Health,FCY-HLT,FCY-HLT,Mrs,ENROLLED,DOM-09,3,0.25,1.75,HIGHCOST,"CELLULAR INTERACTIONS (INCL. ADHESION, MATRIX, CELL WALL)",100,730107,INHERITED DISEASES (INCL. GENE THERAPY),100
3044582,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,FCY-HLT,Mrs,DISCONTIN,INT-10,3,0.5,1.5,HIGHCOST,"CELLULAR INTERACTIONS (INCL. ADHESION, MATRIX, CELL WALL)",100,730107,INHERITED DISEASES (INCL. GENE THERAPY),100
3044620,180JA,Doctor of Philosophy in Health,FCY-HLT,FCY-HLT,Mr,COMPLETED,INT-10,3,0.5,2.5,HIGHCOST,HUMAN MOVEMENT AND SPORTS SCIENCE NOT ELSEWHERE CLASSIFIED,100,730199,"CLINICAL HEALTH NOT SPECIFIC TO PARTICULAR ORGANS, DISEASES",100
3044620,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,FCY-HLT,Mr,DISCONTIN,INT-10,3,0.5,1,HIGHCOST,HUMAN MOVEMENT AND SPORTS SCIENCE NOT ELSEWHERE CLASSIFIED,100,730199,"CLINICAL HEALTH NOT SPECIFIC TO PARTICULAR ORGANS, DISEASES",100
3044760,324AA,Professional Doctorate in Public Administration (Research),FCY-BGL,FCY-BGL,Mr,COMPLETED,INT-10,3,0.5,4.5,LOWCOST,"EDUCATIONAL POLICY, ADMINISTRATION AND MANAGEMENT",100,749999,EDUCATION AND TRAINING NOT ELSEWHERE CLASSIFIED,100
3045112,180JA,Doctor of Philosophy in Health,FCY-HLT,FCY-HLT,Mr,DISCONTIN,DOM-09,3,0,0,HIGHCOST,EXERCISE PHYSIOLOGY,100,730118,"ORGANS, DISEASES & ABNORMAL CONDITIONS NOT ELSEWHERE CLAS",100
3045112,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,FCY-HLT,Mr,COMPLETED,DOM-09,3,0.25,4,HIGHCOST,EXERCISE PHYSIOLOGY,100,730118,"ORGANS, DISEASES & ABNORMAL CONDITIONS NOT ELSEWHERE CLAS",100
3045373,853AA,Doctor of Philosophy in Management,FCY-BGL,FCY-BGL,Mrs,ENROLLED,DOM-12,3,0.25,3.75,LOWCOST,BUSINESS AND MANAGEMENT NOT ELSEWHERE CLASSIFIED,100,700199,COMPUTER SOFTWARE AND SERVICES NOT ELSEWHERE CLASSIFIED,100
3045772,244AC,Doctor of Philosophy in Commerce,FCY-BGL,FCY-BGL,Miss,INTERMIT,DOM-10,3,0.25,1.5,LOWCOST,FINANCIAL ACCOUNTING,100,710402,INSURANCE SERVICES,100
3045772,851AA,Professional Doctorate in Business Administration (Research),FCY-BGL,FCY-BAG,Miss,DISCONTIN,INT-10,3,0.625,1.375,LOWCOST,FINANCIAL ACCOUNTING,100,710402,INSURANCE SERVICES,100
3045948,244AD,Doctor of Philosophy in Economics,FCY-BGL,FCY-BGL,Mrs,COMPLETED,INT-10,3,0.5,2,LOWCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
3045948,324AA,Professional Doctorate in Public Administration (Research),FCY-BGL,FCY-BAG,Mrs,DISCONTIN,INT-10,3,0.5,1.375,LOWCOST,,,,,
3046075,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,IAE,Ms,COMPLETED,INT-10,3,0.5,4,HIGHCOST,ORGANOMETALLIC CHEMISTRY,100,730216,FOOD SAFETY,100
3046228,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,FCY-ETM,Mr,COMPLETED,DOM-10,3,0.5,3,LOWCOST,INTELLIGENT ROBOTICS,100,700199,COMPUTER SOFTWARE AND SERVICES NOT ELSEWHERE CLASSIFIED,100
3046228,861AA,Master of Information Sciences (Research),FCY-ETM,FCY-ISE,Mr,DISCONTIN,DOM-10,2,0.5,1,LOWCOST,INTELLIGENT ROBOTICS,100,700199,COMPUTER SOFTWARE AND SERVICES NOT ELSEWHERE CLASSIFIED,100
3046744,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,FCY-ETM,Mr,COMPLETED,DOM-11,3,0.5,3.5,LOWCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
3046791,244AD,Doctor of Philosophy in Economics,FCY-BGL,IGPA,Mr,COMPLETED,INT-10,3,0.5,5,LOWCOST,POLICY AND ADMINISTRATION NOT ELSEWHERE CLASSIFIED,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
3046851,254LC,Doctor of Philosophy,RESSERV,FCY-AAD,Mrs,ENROLLED,DOM-15,3.5,0.5,0.5,LOWCOST,COMMUNICATION AND MEDIA STUDIES,100,730219,BEHAVIOUR AND HEALTH,100
3047036,958AA,Doctor of Philosophy in Clinical Psychology,FCY-HLT,FCY-HLT,Miss,INTERMIT,DOM-10,4.5,0.5,4.375,HIGHCOST,"HEALTH, CLINICAL AND COUNSELLING PSYCHOLOGY",100,730299,PUBLIC HEALTH NOT ELSEWHERE CLASSIFIED,100
3047433,180JA,Doctor of Philosophy in Health,FCY-HLT,FCY-HLT,Miss,DISCONTIN,DOM-11,3,0,0,HIGHCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
3047433,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,FCY-HLT,Miss,DISCONTIN,DOM-11,3,0.25,0.25,HIGHCOST,,,,,
3047455,941AA,Doctor of Philosophy in Law,FCY-BGL,FCY-BGL,Ms,COMPLETED,INT-10,3,0.5,4.125,LOWCOST,INTELLECTUAL PROPERTY,100,759999,OTHER SOCIAL DEVELOPMENT AND COMMUNITY SERVICES,100
3047465,208AA,Doctor of Philosophy (Education),FCY-ETM,FCY-ETM,Ms,ENROLLED,DOM-10,3,0.25,3.5,LOWCOST,OTHER EDUCATION,100,740101,EARLY CHILDHOOD EDUCATION,100
3047674,246AA,Doctor of Philosophy in Communication,FCY-AAD,FCY-AAD,Miss,DISCONTIN,DOM-10,3,0,0.5,LOWCOST,COMMUNICATION AND MEDIA STUDIES,100,700301,BROADCASTING,100
3047747,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,FCY-SCI,Mrs,DISCONTIN,DOM-10,3,0.5,1,HIGHCOST,ALLERGY,100,730102,IMMUNE SYSTEM AND ALLERGY,100
3047758,244AD,Doctor of Philosophy in Economics,FCY-BGL,IGPA,Mr,ENROLLED,DOM-10,3,0.25,4,LOWCOST,LABOUR ECONOMICS,100,750199,WORK NOT ELSEWHERE CLASSIFIED,100
3047851,208AA,Doctor of Philosophy (Education),FCY-ETM,FCY-AAD,Miss,COMPLETED,INT-10,3,0.5,3.5,LOWCOST,LINGUISTIC PROCESSES (INCL. SPEECH PRODUCTION AND COMPREHENS,100,780108,BEHAVIOURAL AND COGNITIVE SCIENCES,100
3047933,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,FCY-ETM,Mr,COMPLETED,INT-10,3,0.5,3.5,LOWCOST,PATTERN RECOGNITION,70,700101,APPLICATION PACKAGES,60
3047993,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,FCY-ETM,Mr,COMPLETED,INT-10,3,0.5,3.5,LOWCOST,"NEURAL NETWORKS, GENETIC ALOGRITHMS AND FUZZY LOGIC",100,700101,APPLICATION PACKAGES,100
3048138,921AA,Doctor of Philosophy in Government,FCY-BGL,IGPA,Mr,INTERMIT,DOM-10,3,0,3,LOWCOST,POLICY AND ADMINISTRATION NOT ELSEWHERE CLASSIFIED,100,,,
3048188,195AA,Master of Landscape Architecture (Research),FCY-AAD,FCY-AAD,Ms,INACTIVE,DOM-10,2,0.25,2.25,LOWCOST,DESIGN STUDIES NOT ELSEWHERE CLASSIFIED,100,760101,GLOBAL CLIMATE CHANGE ADAPTATION MEASURES,100
3048200,230AA,Master of Arts in Communication (Research),FCY-AAD,FCY-AAD,Ms,DISCONTIN,DOM-10,2,0,0.5,LOWCOST,COMMUNICATION AND MEDIA STUDIES,50,751004,THE MEDIA,100
3048200,246AA,Doctor of Philosophy in Communication,FCY-AAD,FCY-AAD,Ms,INACTIVE,DOM-10,3,0.25,3.5,LOWCOST,COMMUNICATION AND MEDIA STUDIES,50,751004,THE MEDIA,100
3048215,180JA,Doctor of Philosophy in Health,FCY-HLT,FCY-HLT,Mr,DISCONTIN,DOM-10,3,0,0.5,HIGHCOST,EXERCISE PHYSIOLOGY,100,730399,HEALTH AND SUPPORT SERVICES NOT ELSEWHERE CLASSIFIED,100
3048215,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,FCY-HLT,Mr,DISCONTIN,DOM-10,3,0.25,0.5,HIGHCOST,EXERCISE PHYSIOLOGY,100,730399,HEALTH AND SUPPORT SERVICES NOT ELSEWHERE CLASSIFIED,100
3048233,208AA,Doctor of Philosophy (Education),FCY-ETM,FCY-ETM,Mr,ENROLLED,DOM-10,3,0.25,3,LOWCOST,CURRICULUM STUDIES NOT ELSEWHERE CLASSIFIED,100,740301,HIGHER EDUCATION,100
3048235,208AA,Doctor of Philosophy (Education),FCY-ETM,FCY-ETM,Mr,INTERMIT,DOM-10,3,0.25,3,LOWCOST,OTHER EDUCATION,100,749901,OCCUPATIONAL TRAINING,100
3048235,926AA,Master of Community and Health Development (Research),FCY-ETM,FCY-EDU,Mr,DISCONTIN,DOM-10,2,0.5,0.875,LOWCOST,OTHER EDUCATION,100,749901,OCCUPATIONAL TRAINING,100
3048267,254LC,Doctor of Philosophy,RESSERV,IGPA,Mrs,ENROLLED,DOM-10,3.5,0.5,2,LOWCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
3048267,851AA,Professional Doctorate in Business Administration (Research),FCY-BGL,ANZSIG,Mrs,DISCONTIN,DOM-10,3,0.5,2.25,LOWCOST,,,,,
3048269,861AA,Master of Information Sciences (Research),FCY-ETM,FCY-ISE,Mr,DISCONTIN,DOM-10,2,0,2.125,LOWCOST,APPLIED STATISTICS,100,780101,MATHEMATICAL SCIENCES,100
3048282,851AA,Professional Doctorate in Business Administration (Research),FCY-BGL,FCY-BGL,Miss,ENROLLED,DOM-10,3,0.25,3.75,LOWCOST,OTHER ACCOUNTING,100,729999,ECONOMIC ISSUES NOT ELSEWHERE CLASSIFIED,100
3048379,208AA,Doctor of Philosophy (Education),FCY-ETM,FCY-EDU,Mr,DISCONTIN,INT-10,3,0,1.5,LOWCOST,,,,,
3048391,180JA,Doctor of Philosophy in Health,FCY-HLT,FCY-HLT,Ms,DISCONTIN,DOM-10,3,0,0,HIGHCOST,HUMAN MOVEMENT AND SPORTS SCIENCE NOT ELSEWHERE CLASSIFIED,100,740101,EARLY CHILDHOOD EDUCATION,100
3048391,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,FCY-HLT,Ms,DISCONTIN,DOM-10,3,0.5,1,HIGHCOST,HUMAN MOVEMENT AND SPORTS SCIENCE NOT ELSEWHERE CLASSIFIED,100,740101,EARLY CHILDHOOD EDUCATION,100
3048566,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,FCY-ISE,Mr,DISCONTIN,INT-10,3,0,0,LOWCOST,,,,,
3048688,324AA,Professional Doctorate in Public Administration (Research),FCY-BGL,FCY-BGL,Miss,ENROLLED,INT-11,3,0.5,4,LOWCOST,POLITICAL SCIENCE NOT ELSEWHERE CLASSIFIED,100,750603,FEDERALISM IN AUSTRALIA,100
3049381,254HC,Doctor of Philosophy,RESSERV,IAE,Mr,INACTIVE,DOM-15,3.5,0,0,HIGHCOST,ENVIRONMENTAL MANAGEMENT AND REHABILITATION,100,620199,FIELD CROPS NOT ELSEWHERE CLASSIFIED,100
3049465,254HC,Doctor of Philosophy,RESSERV,UC-RISE,Mr,ENROLLED,DOM-14,3.5,0.5,2,HIGHCOST,SPORT AND EXERCISE PSYCHOLOGY,100,780108,BEHAVIOURAL AND COGNITIVE SCIENCES,100
3049659,254LC,Doctor of Philosophy,RESSERV,FCY-ETM,Mr,ENROLLED,DOM-15,3.5,0.5,1,LOWCOST,OTHER ARTIFICIAL INTELLIGENCE,100,780199,OTHER NON-ORIENTED RESEARCH,100
